tconst	Title	startYear	genres1	leading_role	second_role	third_role	leading_director	poster_path
tt0243493	Le placard	2001	Comedy	Daniel Auteuil	Gérard Depardieu	Thierry Lhermitte	Francis Veber	/kNm5Jxr3iulG8tfYHqDD0ahODCw.jpg
tt0243558	Utena - Apocalypse d'adolescence	1999	Action	Tomoko Kawakami	Yuriko Fuchizaki	Leah Applebaum	Kunihiko Ikuhara	/4gEuxmg7OTc9Nxbg5pj5cVTaKCh.jpg
tt0243609	Chungkai, le camp des survivants	2001	Action	Robert Carlyle	Kiefer Sutherland	Ciarán McMenamin	David L. Cunningham	/4fXRE02M2EckpGPZNbuZIo05dmL.jpg
tt0243794	El bola	2000	Drama	Juan José Ballesta	Pablo Galán	Alberto Jiménez	Achero Mañas	/i51PMyfiomYL9dw9zcHc3Z7BpjZ.jpg
tt0243862	Italian for Beginners	2000	Comedy	Anders W. Berthelsen	Ann Eleonora Jørgensen	Anette Støvelbæk	Lone Scherfig	/xBEiE8yBaWtpRG04QpSAcIfJiW1.jpg
tt0243889	Eureka	2000	Drama	Kôji Yakusho	Aoi Miyazaki	Masaru Miyazaki	Shinji Aoyama	/smwoc0sb54q6kDpIw4Kh6UCTkJ.jpg
tt0244173	Le roi danse	2000	Drama	Benoît Magimel	Boris Terral	Tchéky Karyo	Gérard Corbiau	/5jNAISxwiMYpAyfFlkpx9QhR7EJ.jpg
tt0244316	Yi yi	2000	Drama	Nien-Jen Wu	Elaine Jin	Issei Ogata	Edward Yang	/hTPkCpK9SLGDMXRbUwzoep0MxOx.jpg
tt0244504	La vie peu ordinaire de Dona Linhares	2000	Comedy	Regina Casé	Lima Duarte	Stênio Garcia	Andrucha Waddington	/bRpjzOjse06s4SOpH7ipAsqK0gb.jpg
tt0245027	The bench	2000	Drama	Jesper Christensen	Marius Sonne Janischefska	Stine Holm Joensen	Per Fly	/5bOteNFp8WsXaK44GHWGCugsotv.jpg
tt0245276	Le métier des armes	2001	Drama	Christo Jivkov	Sergio Grammatico	Dimitar Rachkov	Ermanno Olmi	/z7PqHoLnzdFNW4xrBwSmh1l7ivE.jpg
tt0245429	Le Voyage de Chihiro	2001	Adventure	Daveigh Chase	Suzanne Pleshette	Miyu Irino	Hayao Miyazaki	/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg
tt0245574	Et... ta mère aussi!	2001	Drama	Maribel Verdú	Gael García Bernal	Daniel Giménez Cacho	Alfonso Cuarón	/izw41PkE8y891yraO6fN1tCNmOG.jpg
tt0245712	Amours chiennes	2000	Drama	Emilio Echevarría	Gael García Bernal	Goya Toledo	Alejandro G. Iñárritu	/vV4vlD4ool5JSsS1rB82qjCF6z8.jpg
tt0245835	Choodalani Vundi	1998	Action	Chiranjeevi	Soundarya	Anjala Zaveri	Gunasekhar	/gO0FL1OOjdQVTMQv5k2ZkQjPrCm.jpg
tt0245837	Le chant de la fidèle Chunhyang	2000	Drama	Hyo-jeong Lee	Cho Seung-woo	Seong-nyeo Kim	Im Kwon-taek	/eFrFFk33vPVYdR4VHFqqXQYabK1.jpg
tt0245844	La vengeance de Monte Cristo	2002	Action	Jim Caviezel	Guy Pearce	Christopher Adamson	Kevin Reynolds	/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg
tt0245929	Les démons à ma porte	2000	Comedy	Wen Jiang	Kenya Sawada	Hongbo Jiang	Wen Jiang	/zpbyUenBJGhyA6RKa5RcQWGKOYb.jpg
tt0246119	La noce	2000	Comedy	Marat Basharov	Mariya Mironova	Andrey Panin	Pavel Lungin	/rDmmLTs7wnpqUVRybLkzB3J5nwf.jpg
tt0246135	Out 1	1971	Drama	Michèle Moretti	Hermine Karagheuz	Karen Puig	Jacques Rivette	/vcyr1IZOHtPriQkm0NP6oMXDeLS.jpg
tt0246578	Donnie Darko	2001	Drama	Jake Gyllenhaal	Jena Malone	Mary McDonnell	Richard Kelly	/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg
tt0246677	Heaven	2002	Crime	Cate Blanchett	Giovanni Ribisi	Remo Girone	Tom Tykwer	/xPdtOuGtcQt655uRrmIdBkSRmVx.jpg
tt0246765	Lumumba, retour au Congo	2000	Biography	Eriq Ebouaney	Alex Descas	Maka Kotto	Raoul Peck	/evopdRBKjj85zttxMcrZ5xujaS8.jpg
tt0246772	Chère Martha	2001	Comedy	Martina Gedeck	Maxime Foerste	Sergio Castellitto	Sandra Nettelbeck	/gnmIUzqZ8YW5i0QolN5P2dsiRT0.jpg
tt0247184	Avril	1961	Comedy	Tatyana Chanturia	Gia Chiraqadze	Akakiy Chikvaidze	Otar Iosseliani	/552giEDzNIacyfundMP0uw6DAQR.jpg
tt0247196	Avant la nuit	2000	Biography	Javier Bardem	Johnny Depp	Olatz López Garmendia	Julian Schnabel	/kb2dqj73cfmt6qHAh1ySIlVm6v0.jpg
tt0247199	Danny Balint	2001	Drama	Ryan Gosling	Summer Phoenix	Peter Meadows	Henry Bean	/6hw5RXCVgqKtY6xmHsEWRjJXljM.jpg
tt0247425	In the Bedroom	2001	Crime	Tom Wilkinson	Sissy Spacek	Nick Stahl	Todd Field	/4FIlOw7P2Yusdl7TqHFvKC1eMQ4.jpg
tt0247586	Les neuf reines	2000	Crime	Ricardo Darín	Gastón Pauls	Graciela Tenenbaum	Fabián Bielinsky	/tabMRXUTTBmprGax6ON2r9yBN0D.jpg
tt0247613	Bonbon à la menthe	1999	Drama	Sul Kyung-gu	Kim Yeo-jin	Moon So-ri	Lee Chang-dong	/662qwOcvvmdzYKEZA8ilaU9pRGj.jpg
tt0247745	Super Troopers	2001	Comedy	Jay Chandrasekhar	Kevin Heffernan	André Vippolis	Jay Chandrasekhar	/7aatn3TWAVo9a2OJyQTuYpoB48G.jpg
tt0248103	Contrôle d'identité	2000	Drama	Julia Hummer	Barbara Auer	Richy Müller	Christian Petzold	/lz5Nqvh4n64s3SgGuIpJ1TqUXnH.jpg
tt0248126	La famille indienne	2001	Drama	Shah Rukh Khan	Kajol	Amitabh Bachchan	Karan Johar	/lRl7wrJmkOzMTDVYFSIpUcsIjPQ.jpg
tt0248601	Oublie l'Amérique	2000	Drama	Marek Harloff	Roman Knizka	Franziska Petri	Vanessa Jopp	/pHnCZFhdnEnomsVJmME6hqyfKT6.jpg
tt0248845	Hedwig and the Angry Inch	2001	Comedy	John Cameron Mitchell	Miriam Shor	Stephen Trask	John Cameron Mitchell	/jafIFAW8sHQkzWPGoMDR4892dFI.jpg
tt0249241	Les Harmonies Werckmeister	2000	Drama	Lars Rudolph	Peter Fitz	Hanna Schygulla	Béla Tarr	/fzG0xks6HNSnQg6atlF98brHvIT.jpg
tt0249336	Aha Naa Pellanta	1987	Comedy	Rajendra Prasad	Rajani	Nuthan Prasad	Jandhyala	/ed0C2eHJ2BEIUhFmwW0rU9EuLlx.jpg
tt0249462	Billy Elliot	2000	Drama	Jamie Bell	Julie Walters	Jean Heywood	Stephen Daldry	/nOr5diUZxphmAD3li9aiILyI28F.jpg
tt0249816	Ma Grand-Mère	1929	Comedy	Aleksandre Takaishvili	Bella Chernova	Evgeniy Ovanov	Kote Mikaberidze	/5yf9NFqtPpdPOlwUVG7ut38O06X.jpg
tt0250067	The Trip	2002	Comedy	Larry Sullivan	Steve Braun	Ray Baker	Miles Swain	/9eaNr0CYiEaofbw5MF5Nsr2MnOI.jpg
tt0250125	Sous la peau de la ville	2001	Drama	Golab Adineh	Mohammad Reza Forutan	Baran Kosari	Rakhshan Banietemad	/AgBIKR1gKI5BNKfGuPvQ793CPkj.jpg
tt0250258	L'Expérience	2001	Drama	Moritz Bleibtreu	Christian Berkel	Oliver Stokowski	Oliver Hirschbiegel	/o6Yq5XcFfsmG5IVEy4qdJ8levmj.jpg
tt0251141	Innocence	2000	Drama	Julia Blake	"""Charles Bud Tingwell"""	Kristine Van Pellicom	Paul Cox	/pXr2zYUFkxqXQ9UG4W3S1VrUzMM.jpg
tt0251160	John Q.	2002	Crime	Denzel Washington	Robert Duvall	Gabriela Oltean	Nick Cassavetes	/xEE91LvXiqgs7Hmdl44LCzHtFf6.jpg
tt0251447	Le tunnel	2001	Drama	Heino Ferch	Nicolette Krebitz	Sebastian Koch	Roland Suso Richter	/teLjI0tmEytPJvP1uQWg0PTGa4A.jpg
tt0252084	Ma bien-aimée publique	1968	Drama	Türkan Soray	Izzet Günay	Ayfer Feray	Lütfi Ö. Akad	/d4KqrE0ryPlBPRgqn4vKnNz0COz.jpg
tt0252330	Le clair de terre	1970	Comedy	Edwige Feuillère	Annie Girardot	Patrick Jouané	Guy Gilles	/rOsJovWzuY0R7Yn8pz2CdxzF5cC.jpg
tt0252335	Combat d'amour en songe	2000	Drama	Melvil Poupaud	Elsa Zylberstein	Lambert Wilson	Raúl Ruiz	/1LPY4kvYkBWJcTLkkYWMWpbXpHW.jpg
tt0252444	Le chemin de la liberté	2002	Adventure	Everlyn Sampi	Tianna Sansbury	Kenneth Branagh	Phillip Noyce	/mHnGyTMwzLFEhZOKqs7kAOACKbe.jpg
tt0252501	Coeurs perdus en Atlantide	2001	Drama	Anthony Hopkins	Anton Yelchin	Hope Davis	Scott Hicks	/qPTEh8vutS5FSCDoR16MWVGHqTm.jpg
tt0252684	Manic	2001	Drama	Joseph Gordon-Levitt	Michael Bacall	Zooey Deschanel	Jordan Melamed	/af9Ym0HQuChr7e5N34PN9OSfYhu.jpg
tt0252985	Demande-moi si je suis heureux	2000	Comedy	Aldo Baglio	Giovanni Storti	Giacomo Poretti	Aldo Baglio	/qCBmNunSpKRlPyjOZXbqTN1usTH.jpg
tt0253378	La vierge mise à nu par ses prétendants	2000	Drama	Lee Eun-ju	Moon Sung-keun	Jeong Bo-seok	Hong Sang-soo	/hV0kpO5WZGtBR9jmGd33IfY0P8a.jpg
tt0253474	Le pianiste	2002	Biography	Adrien Brody	Thomas Kretschmann	Frank Finlay	Roman Polanski	/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg
tt0254235	Concurrence déloyale	2001	Drama	Diego Abatantuono	Sergio Castellitto	Gérard Depardieu	Ettore Scola	/h87n3FYv4DtDMZ185ibrWxJkDT0.jpg
tt0254455	Lucia et le sexe	2001	Drama	Paz Vega	Tristán Ulloa	Najwa Nimri	Julio Medem	/gvErAg9bv7xOO3B40gottv6Bqip.jpg
tt0254686	La Pianiste	2001	Drama	Isabelle Huppert	Annie Girardot	Benoît Magimel	Michael Haneke	/gNHKYQnP1RnqEhkivHJzBPb4MOP.jpg
tt0254782	La reine des neiges	1967	Adventure	Valeri Nikitenko	Elena Proklova	Vyacheslav Tsyupa	Gennadiy Kazanskiy	/1lwiqavONE2TkUFvFWa2NOPRFJk.jpg
tt0255067	Mes chers voisins	2000	Comedy	Carmen Maura	Eduardo Antuña	María Asquerino	Álex de la Iglesia	/pKa0hUAoudwjMLlUDdyplpNols9.jpg
tt0255094	Le cercle	2000	Drama	Maryiam Palvin Almani	Nargess Mamizadeh	Mojgan Faramarzi	Jafar Panahi	/pAwGZCaNWNHx8SKuEHt3ANZwkwt.jpg
tt0255177	Freedom	2000	Drama	Valentinas Masalskis	Fatima Ennaflaoui	Axel Neumann	Sharunas Bartas	/7AGvLmYvNb57Mz4OETZusdN3mM3.jpg
tt0255321	Liam	2000	Drama	Anthony Borrows	Ian Hart	Claire Hackett	Stephen Frears	/ofN3MoQfXNxBkQXoPWStpuXiqkX.jpg
tt0255589	L'île	2000	Drama	Jung Suh	Kim Yu-seok	Cho Jae-hyun	Kim Ki-duk	/zl8QGUiyjkdS7JNoPeXB7HLzYJR.jpg
tt0255958	Down House	2001	Comedy	Fedor Bondarchuk	Ivan Okhlobystin	Anna Buklovskaya	Roman Kachanov	/aNgedaU2RKXz9x0wQU6hmtgmceT.jpg
tt0256009	L'échine du diable	2001	Drama	Marisa Paredes	Eduardo Noriega	Federico Luppi	Guillermo del Toro	/iP1z1aJzPnkP8FHg77TS7ukqoEZ.jpg
tt0256259	Pauline et Paulette	2001	Comedy	Dora van der Groen	Ann Petersen	Rosemarie Bergmans	Lieven Debrauwer	/ozk3c0iYrItjprki8wjsqGfbFmi.jpg
tt0257044	Les sentiers de la perdition	2002	Crime	Tom Hanks	Tyler Hoechlin	Paul Newman	Sam Mendes	/loSpBeirRfTPJ3cMIqpQArstGhh.jpg
tt0257289	La Vie comme maladie mortelle sexuellement transmissible	2000	Drama	Zbigniew Zapasiewicz	Krystyna Janda	Tadeusz Bradecki	Krzysztof Zanussi	/hGwxDgOE5QfhiuzJJ1iOpx0GpQN.jpg
tt0257360	Monsieur Schmidt	2002	Drama	Jack Nicholson	Hope Davis	Dermot Mulroney	Alexander Payne	/tstvsrJHY57hc951lb190alXRQm.jpg
tt0257497	La commune (Paris, 1871)	2000	Drama	Eliane Annie Adalto	Pierre Barbieux	Bernard Bombeau	Peter Watkins	/lvKcrdH7HheaZo1SBOs3YxMItyu.jpg
tt0258068	Un Américain bien tranquille	2002	Drama	Michael Caine	Brendan Fraser	Do Thi Hai Yen	Phillip Noyce	/eaSU6IiBWq8mS1KZqHhRhhJ1NeN.jpg
tt0258463	La Mémoire dans la peau	2002	Action	Franka Potente	Matt Damon	Chris Cooper	Doug Liman	/aP8swke3gmowbkfZ6lmNidu0y9p.jpg
tt0258760	Allô pizza	2001	Comedy	Lucas Gregorowicz	Moritz Bleibtreu	Marie Zielcke	Christian Zübert	/nSyW14AAyQUd1m4bqTA2eEcMIU6.jpg
tt0258761	Transit Palace	2000	Drama	Dina Korzun	Artyom Strelnikov	Paddy Considine	Pawel Pawlikowski	/b2sr7f28WuydA3IlvZtSGKVQ26D.jpg
tt0258766	La Loi de la rue	1999	Crime	Kazuki Kitamura	Tomorô Taguchi	Dan Li	Takashi Miike	/dDZTPig5u6zToILu3uYaFGCZYIV.jpg
tt0258885	Platform	2000	Drama	Hongwei Wang	Tao Zhao	Liang Jingdong	Jia Zhang-ke	/f2EK300IXNyDEvKSXrqPmzZnB37.jpg
tt0259072	Un temps pour l'ivresse des chevaux	2000	Drama	Ayoub Ahmadi	Rojin Younessi	Amaneh Ekhtiar-dini	Bahman Ghobadi	/hQv7sCP0FddDwVo243Fpf32u4uR.jpg
tt0259248	Maternité éternelle	1955	Biography	Yumeji Tsukioka	Ryôji Hayama	Junkichi Orimoto	Kinuyo Tanaka	/1WliN7pmAhhj9JIyZX6P2lBYPEs.jpg
tt0259393	Lantana	2001	Drama	Anthony LaPaglia	Geoffrey Rush	Rachael Blake	Ray Lawrence	/nTEUCdpDsfVDZJ5H0ndP1EmVtj.jpg
tt0259440	Moi, c'est la mémoire	2001	Drama	Isabelle Carré	Bernard Campan	Bernard Le Coq	Zabou Breitman	/9HnNGkpeGf8Wj0HPd1JFnnqFpp.jpg
tt0259484	Paid in Full	2002	Action	Mekhi Phifer	Wood Harris	Chi McBride	Charles Stone III	/OqqqR80D3nMbsqtAy7yPtCLddo.jpg
tt0259534	Ramayana: The Legend of Prince Rama	1993	Action	Arun Govil	Nikhil Kapoor	Edie Mirman	Ram Mohan	/6bGVpojv1f3cth9Quc5H5HOWDTF.jpg
tt0259711	Vanilla Sky	2001	Fantasy	Tom Cruise	Penélope Cruz	Cameron Diaz	Cameron Crowe	/cAh2pCiNPftsY3aSqJuIOde7uWr.jpg
tt0260193	La Moitié gauche du frigo	2000	Comedy	Paul Ahmarani	Stéphane Demers	Geneviève Néron	Philippe Falardeau	/g3SbvwaaE1rDo36rpodjbhDbNeP.jpg
tt0260332	Le jour où je suis devenue femme	2000	Comedy	Fatemeh Cherag Akhar	Hassan Nebhan	Shahr Banou Sisizadeh	Marzieh Makhmalbaf	/iB9Ky0Vr4edWA9eXdqGxfdGt2l1.jpg
tt0260414	Taking sides - Le cas Furtwängler	2001	Drama	Harvey Keitel	Stellan Skarsgård	Moritz Bleibtreu	István Szabó	/8u4rFSYUE4cMIas85JaowBXxl52.jpg
tt0260688	Ali Zaoua, prince de la rue	2000	Crime	Mounïm Kbab	Mustapha Hansali	Hicham Moussoune	Nabil Ayouch	/zTg8t5ctkG0MtQSFh957xYv1egj.jpg
tt0260775	Calle 54	2000	Documentary	"""Arturo OFarrill"""	Rolando Guerrero	Joe Gonzales	Fernando Trueba	/34P4f0I1hI9MHfiDa32iOquslrR.jpg
tt0260987	Première fête, deuxième fête	1997	Comedy	You Ge	Xiaogang Feng	Pei Liu	Xiaogang Feng	/94ATjiPkLhckBMzhZjWcIi9EaTo.jpg
tt0260991	JSA - Joint Security Area	2000	Action	Lee Yeong-ae	Lee Byung-hun	Song Kang-ho	Park Chan-wook	/etoPOj0bXzfw0LBNslCxqO7MHuv.jpg
tt0260992	Juliet in love	2000	Drama	Sandra Ng	Francis Ng	Eric Kot	Wilson Yip	/4rw7nZhTnzpRVpg33aQAWo9U3L5.jpg
tt0261552	Foul King	2000	Comedy	Park Sang-myun	Song Kang-ho	Jang Jin-young	Kim Jee-woon	/lUrjMtpUC1Q85D2Lm0FgOuUPamL.jpg
tt0262052	Bombardiers-torpilleurs	1983	Drama	Rodion Nakhapetov	Aleksey Zharkov	Andrei Boltnev	Semyon Aranovich	/g2OBuiNsw75ONICXYCJxSoH3x0Q.jpg
tt0262196	19	2000	Comedy	Daijirô Kawaoka	Kazushi Watanabe	Takeo Noro	Kazushi Watanabe	/2Z5O0mrai9WoNhJCSmF3rt1oeG8.jpg
tt0262432	George Washington	2000	Drama	Candace Evanofski	Donald Holden	Damian Jewan Lee	David Gordon Green	/g9nZi8u5LqSrVKEpSm199EM4hk5.jpg
tt0262826	Thomas est amoureux	2000	Comedy	Benoît Verhaert	Aylin Yay	Magali Pinglaut	Pierre-Paul Renders	/arGyer9OBtMq5QGBvQEPRquqOIK.jpg
tt0264344	Le Caire 30	1966	Drama	Suad Husni	Ahmad Mazhar	Hamdy Ahmed	Salah Abouseif	/nQ84kMP8WUGMqr3s3z9iwHbDZWb.jpg
tt0264464	Arrête-moi si tu peux	2002	Biography	Leonardo DiCaprio	Tom Hanks	Christopher Walken	Steven Spielberg	/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg
tt0264578	The Endurance: Shackleton's Legendary Antarctic Expedition	2000	Documentary	David Cale	John Henry Cox	Steven Crossley	George Butler	/7zWvRlfnDTbmcGw8F28PEx7KX2k.jpg
tt0264616	Emprise	2001	Crime	Bill Paxton	Matthew McConaughey	Powers Boothe	Bill Paxton	/hER3sVCZ9cZRBO0KNI7NbtiLacn.jpg
tt0264796	La maison sur l'océan	2001	Drama	Hayden Christensen	Kevin Kline	Kristin Scott Thomas	Irwin Winkler	/sfZBVzDemE0N8KUZ8Pc5JZfqG45.jpg
tt0265086	La Chute du faucon noir	2001	Action	Josh Hartnett	Ewan McGregor	Tom Sizemore	Ridley Scott	/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg
tt0265116	Chaos	2001	Comedy	Vincent Lindon	Catherine Frot	Rachida Brakni	Coline Serreau	/7iRACW1bYueLZJ7CpyWMJgB1Ta4.jpg
tt0265343	Le mariage des moussons	2001	Comedy	Naseeruddin Shah	Lillete Dubey	Shefali Shah	Mira Nair	/nchsMqHcTE7kIylMKQjmEZb4E6H.jpg
tt0265417	La nuit avance	1952	Crime	Pedro Armendáriz	Anita Blanch	Rebeca Iturbide	Roberto Gavaldón	/a3q7rlYIh4xbQUjur44OdZ9XPJq.jpg
tt0265662	Rêve de champion	2002	Drama	Dennis Quaid	JD Evermore	Rachel Griffiths	John Lee Hancock	/sQ2TLmcYxuWNWn5QDNUc2UDQBW1.jpg
tt0265666	La famille Tenenbaum	2001	Comedy	Gene Hackman	Gwyneth Paltrow	Anjelica Huston	Wes Anderson	/syaECBy6irxSgeF0m5ltGPNTWXL.jpg
tt0265930	Juste un baiser	2001	Comedy	Stefano Accorsi	Giovanna Mezzogiorno	Stefania Sandrelli	Gabriele Muccino	/kD2liMe1Jzs6j9nZ14vZWiURrck.jpg
tt0266308	Battle Royale	2000	Adventure	Tatsuya Fujiwara	Aki Maeda	Tarô Yamamoto	Kinji Fukasaku	/gFX7NuBUeKysOB9nEzRqVpHNT32.jpg
tt0266543	Le Monde de Nemo	2003	Adventure	Albert Brooks	Ellen DeGeneres	Alexander Gould	Andrew Stanton	/5lc6nQc0VhWFYFbNv016xze8Jvy.jpg
tt0266697	Kill Bill: Volume I	2003	Action	Uma Thurman	David Carradine	Daryl Hannah	Quentin Tarantino	/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg
tt0266703	The triad zone	2000	Comedy	Tony Ka Fai Leung	Sandra Ng	Anthony Chau-Sang Wong	Dante Lam	/xXxNiUuTOO8REDKwSCBZf8M2vC2.jpg
tt0266987	Spy game - Jeu d'espions	2001	Action	Robert Redford	Brad Pitt	Catherine McCormack	Tony Scott	/6y8M1rxjKofQCRKKe6xeV91K2Fc.jpg
tt0268126	Adaptation.	2002	Comedy	Nicolas Cage	Meryl Streep	Chris Cooper	Spike Jonze	/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg
tt0268219	Tout le monde y pense	2001	Drama	Michel Bouquet	Charles Berling	Natacha Régnier	Anne Fontaine	/uhziR4zOZJiFbWQCrmXBs3ZxQfq.jpg
tt0268282	Peter et la forêt magique	1986	Adventure	Josip Marotti	Vili Matula	Ljubo Kapor	Milan Blazekovic	/1CNba7hKs6wCkDyfGOH0wGfYAz2.jpg
tt0268380	L'Âge de glace	2002	Adventure	Denis Leary	John Leguizamo	Ray Romano	Chris Wedge	/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg
tt0268424	Little Senegal	2000	Drama	Sotigui Kouyaté	Sharon Hope	Roschdy Zem	Rachid Bouchareb	/t0Yqc8WYBz2soRrUsW7wiStiEYq.jpg
tt0268690	Confidences intimes	2001	Drama	Alan Arkin	John Turturro	Matthew McConaughey	Jill Sprecher	/9bvGNhLkAkipzQFDNlgV63JKOnO.jpg
tt0268896	Au bout de la nuit	2000	Drama	Nikos Kouris	Athina Maximou	Zoe Nalbanti	Nikos Panayotopoulos	/tnDZz46TQRSZDnFgA0WbS9gzm7G.jpg
tt0268978	Un homme d'exception	2001	Biography	Russell Crowe	Ed Harris	Jennifer Connelly	Ron Howard	/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg
tt0268995	The Majestic	2001	Drama	Jim Carrey	Martin Landau	Bob Balaban	Frank Darabont	/m9WrB91B8ghxIZhyFugkoSleBE7.jpg
tt0269217	Les Larmes du tigre noir	2000	Action	Chartchai Ngamsan	Stella Malucchi	Supakorn Kitsuwon	Wisit Sasanatieng	/3wAdrv8Yp6vsmGi0EPwqYjIbLU1.jpg
tt0269461	Laissez-passer	2002	Biography	Jacques Gamblin	Denis Podalydès	Charlotte Kady	Bertrand Tavernier	/1ikMr33fwo1a8piJFei160ebYdS.jpg
tt0269743	Bouvier des Flandres	2000	Comedy	Bae Doona	Lee Sung-jae	Kim Ho-jung	Bong Joon Ho	/msLr6T2RhqZNZtdCZScAA8nOWbU.jpg
tt0269746	Et là-bas, quelle heure est-il ?	2001	Drama	Kang-sheng Lee	Shiang-chyi Chen	Yi-ching Lu	Tsai Ming-liang	/dRsZF1I4s4jx99wEyZyIsOpu3Uw.jpg
tt0270288	Confessions d'un homme dangereux	2002	Biography	Sam Rockwell	Drew Barrymore	George Clooney	George Clooney	/mM58ABMRzwn5zVx6BS7IiNK0j3F.jpg
tt0271383	A Dog's Will	2000	Comedy	Matheus Nachtergaele	Selton Mello	Rogério Cardoso	Guel Arraes	/imcOp1kJsCsAFCoOtY5OnPrFbAf.jpg
tt0271580	Jet Boy	2001	Drama	Branden Nadon	Joe Norman Shaw	Matthew Currie Holmes	Dave Schultz	/d31LKiVdfztUlY8MF1oE30wl4iO.jpg
tt0272020	Le dernier château	2001	Action	Robert Redford	James Gandolfini	Mark Ruffalo	Rod Lurie	/9OHuF3SFLc16XnSkosAAlFbI1YD.jpg
tt0272152	K-PAX - L'homme qui vient de loin	2001	Drama	Kevin Spacey	Jeff Bridges	Mary McCormack	Iain Softley	/Ab4Gd2oQJsbVCRxG8fZdZ47Z77R.jpg
tt0272207	Narc	2002	Crime	Ray Liotta	Jason Patric	Chi McBride	Joe Carnahan	/uGHFyVdMQKvIXlsLAoXa5nOUGF.jpg
tt0272338	Punch-Drunk Love : Ivre d'amour	2002	Comedy	Adam Sandler	Emily Watson	Philip Seymour Hoffman	Paul Thomas Anderson	/ni98pJPeHlfaxWQ3XUD0Bm4r9mb.jpg
tt0273148	La chambre des officiers	2001	Drama	Éric Caravaca	Denis Podalydès	Grégori Derangère	François Dupeyron	/8DBFatU4rBR9y2NMM6N0dYpytAR.jpg
tt0273300	Mariage et conséquences	2001	Comedy	Tunde Adebimpe	Hippolyte Girardot	Raul A. Reyes	Joel Hopkins	/kYEQLfbrV7HITy5RuEHLhEI44Ty.jpg
tt0274117	Sur mes lèvres	2001	Crime	Vincent Cassel	Emmanuelle Devos	Olivier Gourmet	Jacques Audiard	/1YIkOan9JzbBVAQRvq5fIjHHBAP.jpg
tt0274309	24 Hour Party People	2002	Biography	Steve Coogan	Lennie James	John Thomson	Michael Winterbottom	/8f50NQ1wz6hdxfCISCPV8XQ6DII.jpg
tt0274470	Dot et le Kangourou	1977	Animation	Barbara Frawley	Joan Bruce	Spike Milligan	Yoram Gross	/tXBUVEH9Gtm3BWDaR4nb3bYkRG7.jpg
tt0274497	Tableau de famille	2001	Drama	Margherita Buy	Stefano Accorsi	Serra Yilmaz	Ferzan Özpetek	/coapzYKR5wNchW87VikMdopjvqM.jpg
tt0274558	The Hours	2002	Drama	Meryl Streep	Nicole Kidman	Julianne Moore	Stephen Daldry	/bNxCndh11o28oJGgm85nkt1bmQV.jpg
tt0274716	Le aventures de Sherina	2000	Adventure	Sherina Munaf	Derby Romero	Didi Petet	Riri Riza	/jOEj8TNCuxvnxowjmW2TFrVycC4.jpg
tt0274812	La secrétaire	2002	Comedy	James Spader	Maggie Gyllenhaal	Jeremy Davies	Steven Shainberg	/mdRXSE7ho185SZlXj0JSwuecEd3.jpg
tt0275083	La princesse du désert	2001	Action	Jung Woo-sung	Ahn Sung-ki	Ju Jin-mo	Sung Soo Kim	/i0lpQfqQHN7vEYzSHOk6B65dQbb.jpg
tt0275209	La Volonté	1939	Drama	Fatma Rouchdi	Mokhtar Osman	Zaki Rostom	Kamal Selim	/5p0rCYo4edq6o1ZTQUwVTHLQzTz.jpg
tt0275277	Cowboy Bebop, le film	2001	Action	Beau Billingslea	Melissa Fahn	Nicholas Guest	"""Shinichirô Watanabe"""	/7i9sIU6ASTw2zwvvNuM0FJzmpKs.jpg
tt0275491	La mauvaise éducation	2004	Crime	Gael García Bernal	Fele Martínez	Javier Cámara	Pedro Almodóvar	/du716YH0PKiL2kZgIPLkEblgHLX.jpg
tt0275719	Tape	2001	Drama	Ethan Hawke	Robert Sean Leonard	Uma Thurman	Richard Linklater	/4Flz17KOjGdGqJ2dFRhKnB7eg5.jpg
tt0275847	Lilo & Stitch	2002	Adventure	Daveigh Chase	Chris Sanders	Tia Carrere	Dean DeBlois	/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg
tt0275942	La gloire du Khan	1981	Drama	Stoyko Peev	Antony Genov	Vassil Mihajlov	Ludmil Staikov	/rHxpsBW6ccPKMLmOmYmnQ99Inlm.jpg
tt0276189	Cool and Crazy	2001	Documentary	Odd Marino Frantzen	Einar F.L. Strand	Arne Wensel	Knut Erik Jensen	/lNw1HyxMSb2PbVx4GW7DGuIy1F0.jpg
tt0276501	Beijing Bicycle	2001	Drama	Lin Cui	Xun Zhou	Bin Li	Xiaoshuai Wang	/mkOBUHcJFfVWLJmWNvE0qZuzAW0.jpg
tt0276504	Un cri de soupir	2000	Drama	Guoli Zhang	Pei Liu	Fan Xu	Xiaogang Feng	/t4YjVys5D5JRvIagdmQOpkmz0R7.jpg
